text,clean_text,actual_sentiment,predicted_sentiment,error_type,confidence,negative_probability,positive_probability,text_length,word_count
@fleurdeleigh I'm running out for some errands.  Then work later tonight.  Another fun weekend!  Not!  ,<USER> I'm running out for some errands. Then work later tonight. Another fun weekend! Not!,1,0,false_negative,0.512442253769269,0.512442253769269,0.48755774623073095,91,15
@hazelgreenluv Which part of Malaysia did your father stay while working here? ,<USER> Which part of Malaysia did your father stay while working here?,1,0,false_negative,0.5600406875877617,0.5600406875877617,0.43995931241223823,70,12
"so ok, yeah, he has  snifters 'n' broken my earlier mp3  thx god i have mine mp4  ^^","so ok, yeah, he has snifters 'n' broken my earlier mp3 thx god i have mine mp4 ^^",1,0,false_negative,0.7010900267059916,0.7010900267059916,0.29890997329400837,81,18
@YoungQ I'm on vacation too (from teaching middle school). I know how you feel.  Isn't it great!,<USER> I'm on vacation too (from teaching middle school). I know how you feel. Isn't it great!,1,0,false_negative,0.6760572430423899,0.6760572430423899,0.32394275695761016,94,17
"sister has been in to visit, now have to plan the art auction for 2 weeks time....150 pieces donated from UK artists, so kind ","sister has been in to visit, now have to plan the art auction for 2 weeks time....150 pieces donated from UK artists, so kind",1,0,false_negative,0.5068550779689778,0.5068550779689778,0.4931449220310222,125,24
@mommybeebee thanks I wish everyone that I know could go! ,<USER> thanks I wish everyone that I know could go!,0,1,false_positive,0.5779069709011979,0.4220930290988021,0.5779069709011979,51,10
@uncyherb Perhaps both our livers will be fucked if I win ,<USER> Perhaps both our livers will be fucked if I win,1,0,false_negative,0.5602169375282431,0.5602169375282431,0.4397830624717569,54,11
@RiskyBusinessMB You did??? That is so amazing Michael. Im so proud of you guys. Miss you ,<USER> You did??? That is so amazing Michael. Im so proud of you guys. Miss you,0,1,false_positive,0.6204598863233194,0.3795401136766806,0.6204598863233194,79,16
@HaylsHaylsHayls kiss n tell who was it  your so silly !,<USER> kiss n tell who was it your so silly !,0,1,false_positive,0.9145146587979427,0.08548534120205731,0.9145146587979427,45,11
Ohyeah.. @andeena never follow her ,Ohyeah.. <USER> never follow her,0,1,false_positive,0.8094470507173782,0.1905529492826218,0.8094470507173782,32,5
@WeaponUnleashed Does this mean you're feeling better? ,<USER> Does this mean you're feeling better?,1,0,false_negative,0.5274450714909837,0.5274450714909837,0.47255492850901626,44,7
@Shay_iz_Dope lol right... NO such thing as a personal life! ,<USER> lol right... NO such thing as a personal life!,0,1,false_positive,0.7607848623098534,0.23921513769014657,0.7607848623098534,53,10
I love having a shower and then getting back into bed!! Only trouble is you have to get up twice ,I love having a shower and then getting back into bed!! Only trouble is you have to get up twice,0,1,false_positive,0.5688931270352233,0.4311068729647767,0.5688931270352233,96,20
@addie_c wow you just made me think of &quot;i try to scratch away the issue but all i get is tissue&quot; hahaha ,"<USER> wow you just made me think of ""i try to scratch away the issue but all i get is tissue"" hahaha",1,0,false_negative,0.507216859562449,0.507216859562449,0.492783140437551,101,22
@zedomaxnet I think Australia needs a national donut day ,<USER> I think Australia needs a national donut day,1,0,false_negative,0.7086852659926814,0.7086852659926814,0.29131473400731855,51,9
ANOTHER POINTLESS WHAT I AM DOING RIGHT NOW UPDATE:  Thinking of going to the toilet ,ANOTHER POINTLESS WHAT I AM DOING RIGHT NOW UPDATE: Thinking of going to the toilet,0,1,false_positive,0.5277933926872235,0.4722066073127765,0.5277933926872235,83,15
Oops. Tried to shove a disc into the Wii when there was already one there... Mario Kart NWFC ,Oops. Tried to shove a disc into the Wii when there was already one there... Mario Kart NWFC,1,0,false_negative,0.5235891863888911,0.5235891863888911,0.476410813611109,92,18
big brother is on  but im tried should i watch it :S,big brother is on but im tried should i watch it :S,1,0,false_negative,0.7877497069437371,0.7877497069437371,0.21225029305626292,51,12
@jakeashley I wanted a new song  lol I already have that one. You should put a download link of that demo on your tumblr?,<USER> I wanted a new song lol I already have that one. You should put a download link of that demo on your tumblr?,0,1,false_positive,0.7308439778309941,0.2691560221690059,0.7308439778309941,115,24
@TheLadyJane I'm here! Am just about to start work ,<USER> I'm here! Am just about to start work,0,1,false_positive,0.772868866534637,0.22713113346536296,0.772868866534637,44,9
I'm bout 2 b 200  3k posts.....*tear*,I'm bout 2 b 200 3k posts.....*tear*,1,0,false_negative,0.6781754120976864,0.6781754120976864,0.32182458790231366,36,7
"@Knapster gutted, mobile wouldn't Connect after I posted. Have a good holiday mate ","<USER> gutted, mobile wouldn't Connect after I posted. Have a good holiday mate",1,0,false_negative,0.6063366034351687,0.6063366034351687,0.39366339656483124,79,13
@RachelMcFly oooo haha! we should just keep tweeting him until he replies. even though i doubt he will  haha,<USER> oooo haha! we should just keep tweeting him until he replies. even though i doubt he will haha,0,1,false_positive,0.8119631688536456,0.1880368311463544,0.8119631688536456,101,19
SO DON'T DO IT ,SO DON'T DO IT,1,0,false_negative,0.6093826069945207,0.6093826069945207,0.39061739300547926,14,4
@katyperry You went to Japan meaning you went to Asia. Why not visit the Philippines too? We'd love to have you here. ,<USER> You went to Japan meaning you went to Asia. Why not visit the Philippines too? We'd love to have you here.,1,0,false_negative,0.5614097159249041,0.5614097159249041,0.438590284075096,113,22
Grey weather this morning  Dief the dog is watching the landscape from the window &amp; I'm at te 2nd coffee,Grey weather this morning Dief the dog is watching the landscape from the window & I'm at te 2nd coffee,0,1,false_positive,0.6449247483469608,0.3550752516530392,0.6449247483469608,103,20
"@tabitca govt the cause cos of wealth distribution is not well managed, rich have power and are arrogant. OH WELL!!  have good day..","<USER> govt the cause cos of wealth distribution is not well managed, rich have power and are arrogant. OH WELL!! have good day..",1,0,false_negative,0.6585664302180738,0.6585664302180738,0.3414335697819261,129,23
@roboholic oh i'm sorry...  hehe :-P i have the same problem too don't worry!! I'm learning to live with it slowly!! hehe ;-),<USER> oh i'm sorry... hehe :-P i have the same problem too don't worry!! I'm learning to live with it slowly!! hehe ;-),0,1,false_positive,0.6606362665603239,0.3393637334396761,0.6606362665603239,120,23
"lol....i like this  A bus station is where a bus stops. A train station is where a train stops. On my desk, I have a work station..#funny","lol....i like this A bus station is where a bus stops. A train station is where a train stops. On my desk, I have a work station..funny",1,0,false_negative,0.9210849639876849,0.9210849639876849,0.07891503601231512,135,27
I forgot one of my tweet peeps..  NOOOOO! #FollowFriday @blackstarChez funny tweets!!!  x,I forgot one of my tweet peeps.. NOOOOO! FollowFriday <USER> funny tweets!!! x,0,1,false_positive,0.7428147755172964,0.25718522448270364,0.7428147755172964,78,13
@drnatalie ok. I buy that. but how does pharma implement socmed as cs? Many other b2b too.  #scrm #w2e,<USER> ok. I buy that. but how does pharma implement socmed as cs? Many other b2b too. scrm w2e,0,1,false_positive,0.6255050367578979,0.3744949632421021,0.6255050367578979,95,19
@ebassman You won't be at your best if you don't eat. You shouldn't miss breakfast ,<USER> You won't be at your best if you don't eat. You shouldn't miss breakfast,1,0,false_negative,0.6916469838237793,0.6916469838237793,0.3083530161762207,79,15
On the bus now ,On the bus now,1,0,false_negative,0.5677078824784014,0.5677078824784014,0.43229211752159863,14,4
"@EmmaGriffiths86 Hey! im following David Mitchell off of Peep Show, he jst tweeted they are FILMING series 6 in July, longer 2 wait then ","<USER> Hey! im following David Mitchell off of Peep Show, he jst tweeted they are FILMING series 6 in July, longer 2 wait then",0,1,false_positive,0.840625192729024,0.15937480727097597,0.840625192729024,126,24
@vippartyboys i know right! ,<USER> i know right!,0,1,false_positive,0.5095261628916815,0.4904738371083185,0.5095261628916815,20,4
@Relucs Thought it sounded less grumpy than child-infested pools ,<USER> Thought it sounded less grumpy than child-infested pools,0,1,false_positive,0.5196345130753163,0.4803654869246837,0.5196345130753163,63,9
@melodysmind anyway...didnt mean to rant but you know me when on the topic of @chrisisaak  have to run Mel...chat soon ,<USER> anyway...didnt mean to rant but you know me when on the topic of <USER> have to run Mel...chat soon,1,0,false_negative,0.5022348648121495,0.5022348648121495,0.4977651351878505,106,20
"@systemragebodom uhh that was when i was going to eat, but befor it already was an hour.. but YES, doesnt matter  and yes,i know ","<USER> uhh that was when i was going to eat, but befor it already was an hour.. but YES, doesnt matter and yes,i know",1,0,false_negative,0.6261558843012724,0.6261558843012724,0.3738441156987275,117,24
@MandyyJirouxx ive never tried cookie cake  but it sounds YUMMY! love u mandy,<USER> ive never tried cookie cake but it sounds YUMMY! love u mandy,0,1,false_positive,0.7458425984846142,0.2541574015153858,0.7458425984846142,68,13
@its_anne Haha. Yolee's just isn't that good.  I had some before. It's alright. ,<USER> Haha. Yolee's just isn't that good. I had some before. It's alright.,0,1,false_positive,0.8221355859314236,0.17786441406857645,0.8221355859314236,75,13
http://twitpic.com/6twzm - Walmart isnt the only saving place  LMAO! GO TO CHURCH PEOPLE!,<URL> - Walmart isnt the only saving place LMAO! GO TO CHURCH PEOPLE!,1,0,false_negative,0.5024337021092034,0.5024337021092034,0.49756629789079665,69,13
@theeppilepsyguy We torture ourselves by watching Morning Joe. ,<USER> We torture ourselves by watching Morning Joe.,0,1,false_positive,0.8185729453599673,0.18142705464003273,0.8185729453599673,52,8
OMG I WANT ONE! ,OMG I WANT ONE!,1,0,false_negative,0.7946876316191658,0.7946876316191658,0.20531236838083422,15,4
@xxxSupermodel LOL!! I used to have all the &quot;Too Hot For TV&quot; VHS tapes...yeah they werent hot at all  LOL,"<USER> LOL!! I used to have all the ""Too Hot For TV"" VHS tapes...yeah they werent hot at all LOL",0,1,false_positive,0.5638516611917639,0.4361483388082361,0.5638516611917639,96,20
I sent comments of 'love' to her (L)... ,I sent comments of 'love' to her (L)...,1,0,false_negative,0.5496405086431948,0.5496405086431948,0.45035949135680525,39,8
"@darwii it is so good, I love that dog, why did it have to doe ","<USER> it is so good, I love that dog, why did it have to doe",0,1,false_positive,0.5215852483840115,0.47841475161598845,0.5215852483840115,61,15
"@ciaraj13 Well, I was almost going to ask someone, but then I think they got asked or they asked someone before I could ","<USER> Well, I was almost going to ask someone, but then I think they got asked or they asked someone before I could",0,1,false_positive,0.5203649299761727,0.4796350700238273,0.5203649299761727,116,23
buh-bye! bro is gonna use the laptop  tah-tah for now ;),buh-bye! bro is gonna use the laptop tah-tah for now ;),0,1,false_positive,0.5016377222170082,0.4983622777829918,0.5016377222170082,55,11
@arianneross getting lost is no fun--unless you have no where to go ,<USER> getting lost is no fun--unless you have no where to go,1,0,false_negative,0.9868970533037811,0.9868970533037811,0.013102946696218927,61,12
@ramblelite  yes but how'd you find out about it?,<USER> yes but how'd you find out about it?,0,1,false_positive,0.6312990496263962,0.36870095037360384,0.6312990496263962,43,9
watching Ghost  im gonna be gutted when swayze carks it!,watching Ghost im gonna be gutted when swayze carks it!,1,0,false_negative,0.6408358617761373,0.6408358617761373,0.35916413822386273,55,10
i hate waking up early when i have no reason to. ughhhhh. still hating people today haha ,i hate waking up early when i have no reason to. ughhhhh. still hating people today haha,1,0,false_negative,0.9714053602668666,0.9714053602668666,0.02859463973313341,88,17
"@Lyrical_Gangsta uhhh, I just saw that you asked if I was going to tomorrow's show, and unfortunately no, as I live in MN not TX ","<USER> uhhh, I just saw that you asked if I was going to tomorrow's show, and unfortunately no, as I live in MN not TX",1,0,false_negative,0.9403876788808958,0.9403876788808958,0.05961232111910424,118,25
